file,TestFunction,dim,DrawMethod,log2n,shift,baker,mean,var,skewness,kurtosis,    ,MSE[A_r],MSE[M_r],MSE[L_r],MSE[N(3)_r],MSE[N(2)_r],MSE[N(3;1.0)_r]
RepsRanparRQMC/RidgeJohnsonSU-8-Lat-Rv-RSB-16-10000.dat,RidgeJohnsonSU,8,Lat-Rv,16,RS,True,5.562245848938916e-05,5.363881326662975e-05,0.6438839880965475,505.60721824679285,    ,2.335216173828828e-06,1.852745252612695e-07,1.7335763537322896e-07,2.5733053564479766e-07,3.594756948460331e-07,2.7822371540120207e-07
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-6-10000.dat,RidgeJohnsonSU,8,Sob,6,DS,False,-0.0013356147963431305,0.03333635756581818,-1.4093914851025016,11.795659750252966,    ,0.0014511907175719576,0.002098212420740859,0.002350508427921735,0.0016421288433981524,0.001475173190026422,0.0013912973477623082
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-8-10000.dat,RidgeJohnsonSU,8,Sob,8,DS,False,-0.00087957638895423,0.004178641124549308,-1.094128747934483,7.605284368438721,    ,0.00018245370351745394,0.0002708271827495061,0.0002981433506795963,0.00020844977813133325,0.0001874076501041531,0.00018052806231190895
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-10-10000.dat,RidgeJohnsonSU,8,Sob,10,DS,False,-0.00014524921847844897,0.000398616747768184,-0.8724193870520862,6.452293356033173,    ,1.735226028191138e-05,2.403482643311522e-05,2.5913370284735027e-05,1.9670442034781855e-05,1.7999765092914823e-05,1.727369279876602e-05
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-12-10000.dat,RidgeJohnsonSU,8,Sob,12,DS,False,-5.9954231993789755e-05,3.836197622158337e-05,-0.8846457736658492,6.296874088534731,    ,1.6715065195680246e-06,2.420034724121773e-06,2.62032224052479e-06,1.939522054312889e-06,1.7753355107632644e-06,1.6892362240436516e-06
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-14-10000.dat,RidgeJohnsonSU,8,Sob,14,DS,False,-2.786265090254685e-05,6.374164697265735e-06,-0.4471351070518386,3.753663938150459,    ,2.7791392284861e-07,4.4417495601080546e-07,4.822809964752527e-07,3.404658910716397e-07,3.0223254516444684e-07,2.9729022208139753e-07
RepsFixedparRQMC/RidgeJohnsonSU-8-Sob-DS-16-10000.dat,RidgeJohnsonSU,8,Sob,16,DS,False,2.2107797945999596e-06,4.0356259168874697e-07,-0.6095011060333209,4.560914541322978,    ,1.755108718594138e-08,2.59279001182061e-08,2.8018270685588785e-08,2.105853908030362e-08,1.896402887317593e-08,1.8261477503586313e-08
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-6-10000.dat,RidgeJohnsonSU,8,Sob-LMS,6,DS,False,-0.0007298557552098735,0.0229723717232183,-1.8147842625365027,11.133602254597726,    ,0.0009993314599981216,0.0014787937187790846,0.0017054542017554393,0.0011363261899816947,0.0010125871259579347,0.0009420668676984441
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-8-10000.dat,RidgeJohnsonSU,8,Sob-LMS,8,DS,False,-0.0002195436099156306,0.003263911932094978,-1.6343439183274815,16.434389632279768,    ,0.00014195741383556687,0.00020908637490986366,0.00023448912316181714,0.00016083806235967762,0.00014146589226816898,0.00013656170937620225
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-10-10000.dat,RidgeJohnsonSU,8,Sob-LMS,10,DS,False,2.5909202211432246e-05,0.00038369956138185424,-1.1352040689878604,8.559373217524936,    ,1.668326091205724e-05,2.5007826450766956e-05,2.72332617445325e-05,1.9616395168501105e-05,1.754290122877814e-05,1.6837780700654102e-05
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-12-10000.dat,RidgeJohnsonSU,8,Sob-LMS,12,DS,False,0.00010210271400923834,4.219375901313843e-05,-0.7637881502412437,5.948949812822779,    ,1.8449362256488538e-06,2.7365824112640304e-06,2.977216058638696e-06,2.2049602453910376e-06,1.966552880349151e-06,1.909725380779871e-06
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-14-10000.dat,RidgeJohnsonSU,8,Sob-LMS,14,DS,False,2.3014947179175794e-05,6.117406168991748e-06,-0.40999934695656914,3.8258566539250656,    ,2.66503869054171e-07,3.911112242593673e-07,4.2029230401632487e-07,3.1940477647910595e-07,2.917020595119818e-07,2.7830829771957055e-07
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-LMS-DS-16-10000.dat,RidgeJohnsonSU,8,Sob-LMS,16,DS,False,-1.6932289489758032e-05,4.492987101296868e-07,-0.5731297894085756,4.403504830469475,    ,1.9821428954742656e-08,2.7707921175982785e-08,2.9311689625751845e-08,2.2488905212856484e-08,2.04513182731082e-08,1.9866608144591134e-08
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-6-10000.dat,RidgeJohnsonSU,8,Sob-NUS,6,NUS,False,-0.0011335009510494026,0.022985724750443096,-1.693518851231218,10.091534953958503,    ,0.0010006641613818166,0.0014648903760458901,0.0016874340379832915,0.0011582764340239613,0.0010342694609184703,0.0009595453387294078
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-8-10000.dat,RidgeJohnsonSU,8,Sob-NUS,8,NUS,False,0.00020756543156978538,0.0033283502186572888,-1.468152956349175,11.53801321650591,    ,0.00014475396248043876,0.00022126489693888253,0.0002462299895398682,0.0001696709014006372,0.00015345010085024752,0.0001450399898705889
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-10-10000.dat,RidgeJohnsonSU,8,Sob-NUS,10,NUS,False,-0.00012256427556043027,0.0003727898334562,-0.8931456238257328,5.564877754008375,    ,1.6223275630174087e-05,2.3812938822803476e-05,2.6048935922481868e-05,1.888676859066745e-05,1.7197028340608453e-05,1.646834089039335e-05
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-12-10000.dat,RidgeJohnsonSU,8,Sob-NUS,12,NUS,False,2.7953482998354763e-05,4.296696170323714e-05,-0.6051059072318637,4.341418372971455,    ,1.868910166917702e-06,2.7358075451450085e-06,2.98096464769569e-06,2.1830566576732054e-06,1.9676818647795245e-06,1.8893863392525045e-06
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-14-10000.dat,RidgeJohnsonSU,8,Sob-NUS,14,NUS,False,-2.671605277936564e-05,6.2212879332345555e-06,-0.45138956646901957,4.1581824956398545,    ,2.712045271819601e-07,3.9166459670877064e-07,4.2104494380913807e-07,3.14058152837759e-07,2.8525962764930314e-07,2.755575505968629e-07
RepsRanparRQMC/RidgeJohnsonSU-8-Sob-NUS-16-10000.dat,RidgeJohnsonSU,8,Sob-NUS,16,NUS,False,-5.718411250888122e-07,4.354595177347301e-07,-0.4888918563229397,4.33598786916003,    ,1.8933349512478e-08,2.8942154675477708e-08,3.123881442304669e-08,2.2653056524366823e-08,2.0259312120235893e-08,1.972735980109718e-08
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-6-10000.dat,RidgeJohnsonSU,16,Lat,6,RS,False,-0.0023437082689232794,0.05711330735034261,-1.220090488189642,6.4862883608773725,    ,0.002488680244551672,0.003871935910701739,0.004456788276287003,0.002919081920630436,0.0025931940746097984,0.002445208656211577
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-6-10000.dat,RidgeJohnsonSU,16,Lat,6,RS,True,0.0003022331973265936,0.05872177572404268,-1.074781717117874,6.386820268840939,    ,0.0025532120285595957,0.004404343280472819,0.0050237255645941,0.003163532650092435,0.0027262237801204984,0.0026275576462394556
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-8-10000.dat,RidgeJohnsonSU,16,Lat,8,RS,False,0.0009457032283663857,0.014790052628465023,-0.6261591737864083,4.450888798801883,    ,0.0006439401210511436,0.0009938952439028216,0.0010881789560551489,0.0007642639546313354,0.0006931760941323684,0.0006595584613652462
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-8-10000.dat,RidgeJohnsonSU,16,Lat,8,RS,True,0.0008130347938097831,0.01693393294966515,-0.41928872334140926,3.3499115469543934,    ,0.0007369189799092127,0.0012711222452795059,0.0014036694733650854,0.0009198316312012428,0.0008017043283092539,0.0007893707160789482
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-10-10000.dat,RidgeJohnsonSU,16,Lat,10,RS,False,-0.0003841281589149065,0.00296502998529582,-0.26688175128354646,3.5352141632698677,    ,0.00012906190162924612,0.00018524254608809536,0.0001973129281039638,0.00015201875698112854,0.00013884212973935793,0.0001341487695992178
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-10-10000.dat,RidgeJohnsonSU,16,Lat,10,RS,True,3.817921475599055e-05,0.001727751809391464,-0.35556685055143994,3.390394232983067,    ,7.512110153902478e-05,0.00012143080086824606,0.0001322453773015683,9.165989068622025e-05,8.201438189646725e-05,7.975952658903573e-05
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-12-10000.dat,RidgeJohnsonSU,16,Lat,12,RS,False,0.00010828620005998213,0.0004637520908529625,-0.18333765682127293,3.0714567448599626,    ,2.0174860286034847e-05,3.0753684279720846e-05,3.2918883320609825e-05,2.4507600816622386e-05,2.2019771478481464e-05,2.144668101772379e-05
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-12-10000.dat,RidgeJohnsonSU,16,Lat,12,RS,True,0.00012629225128760974,0.00010090155977119415,-0.42076888553789327,3.72206769663953,    ,4.4029740706132995e-06,6.596208678417271e-06,7.078059785203847e-06,5.3057132926281675e-06,4.76619136881321e-06,4.644630155799485e-06
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-14-10000.dat,RidgeJohnsonSU,16,Lat,14,RS,False,-7.956535551894495e-05,7.897861541629982e-05,-0.043390852160175866,2.9431015292315093,    ,3.4401834899858047e-06,5.4528536827765795e-06,5.874569557962106e-06,4.187574778694083e-06,3.694914600947942e-06,3.6387343664165877e-06
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-14-10000.dat,RidgeJohnsonSU,16,Lat,14,RS,True,2.354133924216826e-05,1.1035303078046028e-05,-0.27743698460903254,3.2648101961178826,    ,4.803499806553161e-07,7.645049907525703e-07,8.241132155435496e-07,5.881324250114592e-07,5.27193206566232e-07,5.112122858174548e-07
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RS-16-10000.dat,RidgeJohnsonSU,16,Lat,16,RS,False,-4.135628731312739e-05,1.640865752029734e-05,-0.11210069133051981,3.042327152320115,    ,7.151302346871667e-07,1.0775691530621378e-06,1.151300205681431e-06,8.67186257416242e-07,7.81291383170196e-07,7.603357470968506e-07
RepsFixedparRQMC/RidgeJohnsonSU-16-Lat-RSB-16-10000.dat,RidgeJohnsonSU,16,Lat,16,RS,True,1.1124451421627923e-05,2.011197652783424e-06,-0.23218397206004313,3.2307586928910057,    ,8.756712962740712e-08,1.4418058517175514e-07,1.5322530901924666e-07,1.0802862905009039e-07,9.589392388865597e-08,9.373649108951125e-08
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-6-10000.dat,RidgeJohnsonSU,16,Lat-Rp,6,RS,False,-0.0009466957173136427,0.07652361503981048,-1.6923175974774953,13.92867010058904,    ,0.003328009930164244,0.005107333631761551,0.00587451155862698,0.004025601870965666,0.003563783450541768,0.0033570006231422875
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-6-10000.dat,RidgeJohnsonSU,16,Lat-Rp,6,RS,True,0.003662341500135073,0.06653854078992233,-1.9390777790215379,14.015188980651601,    ,0.0029063927796080607,0.004868103064858641,0.0056744070287758535,0.0036714780975585825,0.003123866024983179,0.002938296292704198
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-8-10000.dat,RidgeJohnsonSU,16,Lat-Rp,8,RS,False,-0.0007458181923646396,0.018059694916862445,-0.8811656834151059,5.3867972480657995,    ,0.0007857603715961683,0.0012089733661686593,0.0013564684282696127,0.0009409092093598332,0.0008265806530457097,0.0008033255639424686
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-8-10000.dat,RidgeJohnsonSU,16,Lat-Rp,8,RS,True,0.0002090474364740727,0.017002443566754677,-0.8669004618759342,5.1471194434154866,    ,0.0007392803776461171,0.001079018583199777,0.0011807825737477743,0.0008573456186551356,0.0007694853787116618,0.0007315765947821228
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-10-10000.dat,RidgeJohnsonSU,16,Lat-Rp,10,RS,False,-0.0005910374925778649,0.004335896719286057,-0.5056356619503423,4.10535802050535,    ,0.00018886657398224389,0.0002548511620661004,0.0002711510875463508,0.00021869609892846212,0.0002007506033005257,0.00019364695907667125
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-10-10000.dat,RidgeJohnsonSU,16,Lat-Rp,10,RS,True,0.00029252721043350683,0.0040535836182698844,-0.44244046228249007,4.8522145033662465,    ,0.00017632833818057811,0.00019711407354179667,0.00019878914501041413,0.0001904424068646602,0.00018327783993784437,0.0001730632810488153
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-12-10000.dat,RidgeJohnsonSU,16,Lat-Rp,12,RS,False,0.00026773308341069706,0.0010528572056995394,-0.18617941114884923,4.3502920149367625,    ,4.584808125175866e-05,6.201958397928243e-05,6.469748094266008e-05,5.213425182451937e-05,4.8486169110169725e-05,4.640430981825357e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-12-10000.dat,RidgeJohnsonSU,16,Lat-Rp,12,RS,True,0.0006215108392393633,0.0009929565569188016,-0.3757600221432123,7.884239049834422,    ,4.355829993715295e-05,3.644644178252809e-05,3.607217036841166e-05,3.876756698271625e-05,4.03182643638302e-05,3.707009961041189e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-14-10000.dat,RidgeJohnsonSU,16,Lat-Rp,14,RS,False,0.00024995436478553456,0.0002608634488446062,0.24220840408205987,6.977980303668541,    ,1.140436626467561e-05,1.2218030443469742e-05,1.2443010490404526e-05,1.151538033344396e-05,1.127806820532566e-05,1.0637497465531167e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-14-10000.dat,RidgeJohnsonSU,16,Lat-Rp,14,RS,True,4.772559400088927e-05,0.00025727322679669555,0.18459617370999312,22.1044424336595,    ,1.1188070201744283e-05,5.6047148586403275e-06,5.31241492486212e-06,6.9338869477953385e-06,7.740996502035142e-06,6.929219769693695e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RS-16-10000.dat,RidgeJohnsonSU,16,Lat-Rp,16,RS,False,7.21489349533101e-05,5.992680471982498e-05,0.5152078979438405,16.862943816599383,    ,2.6107187175029392e-06,2.396478347556797e-06,2.436675803094193e-06,2.293893080972391e-06,2.2759015274328303e-06,2.147415777786781e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rp-RSB-16-10000.dat,RidgeJohnsonSU,16,Lat-Rp,16,RS,True,-2.6557167912045033e-05,5.84433635272958e-05,-1.2882472718784503,74.61791871275642,    ,2.5417210887021086e-06,8.037793110650973e-07,7.677907975980397e-07,1.0556014026009073e-06,1.3212261044784874e-06,1.1134639945140197e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-6-10000.dat,RidgeJohnsonSU,16,Lat-Rv,6,RS,False,9.391161718595705e-05,0.060148493988605174,-1.468807370308424,9.21568226976039,    ,0.0026151607319398937,0.004192718529213122,0.0048669320853143485,0.003232963770729946,0.0028249409151922173,0.002668886451739046
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-6-10000.dat,RidgeJohnsonSU,16,Lat-Rv,6,RS,True,-0.00012885439197604905,0.059024792109252135,-0.9779291955650408,5.207418071200294,    ,0.0025663119125522503,0.0042421062361958665,0.004869456834091775,0.003141050566523442,0.00275464560827642,0.002626388869229559
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-8-10000.dat,RidgeJohnsonSU,16,Lat-Rv,8,RS,False,-0.0004315529431013037,0.013238043751324128,-0.742530791235856,4.5895426435470235,    ,0.0005757533575654876,0.000855597202801535,0.0009386775715682932,0.0006817831388163079,0.0006228313360839516,0.000589173730314408
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-8-10000.dat,RidgeJohnsonSU,16,Lat-Rv,8,RS,True,0.0012417075958336152,0.015157105902324872,-0.5614852250919018,4.100496248712952,    ,0.0006605464422024583,0.0009650290528356474,0.00104596817241877,0.0007977454125252569,0.0007214888734859414,0.0006937263191747765
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-10-10000.dat,RidgeJohnsonSU,16,Lat-Rv,10,RS,False,-0.00010114886922025052,0.003209410038556375,-0.33725010061338434,3.771372145713614,    ,0.00013954979798749996,0.0001936877914415673,0.00020396484332434617,0.00016067218756458902,0.00014871801736548226,0.0001420768152823739
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-10-10000.dat,RidgeJohnsonSU,16,Lat-Rv,10,RS,True,3.1207409976112196e-05,0.003573493515580212,-0.29028772848213785,4.916212020069627,    ,0.0001553702571885336,0.0001234478104089342,0.0001179969720129465,0.00015146019020042818,0.0001537072247438644,0.0001420417396946714
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-12-10000.dat,RidgeJohnsonSU,16,Lat-Rv,12,RS,False,-6.195442789511274e-06,0.0008136809533208556,-0.1587109645705203,4.831132650693576,    ,3.537747113659204e-05,4.366154802256525e-05,4.451380784745292e-05,3.80604067788208e-05,3.66175258922927e-05,3.463692367448884e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-12-10000.dat,RidgeJohnsonSU,16,Lat-Rv,12,RS,True,-0.00033196314099497574,0.0009214330984810259,-0.1534779835301779,10.2618678579792,    ,4.0172508156589074e-05,1.590608876797023e-05,1.4690069847006737e-05,2.4826954572426308e-05,3.136858597262661e-05,2.616020547679339e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-14-10000.dat,RidgeJohnsonSU,16,Lat-Rv,14,RS,False,-0.00015681745466170015,0.00020049599921145465,0.06862120165425441,10.441695377009461,    ,8.741809071106342e-06,9.092115580352816e-06,9.155918276308658e-06,8.356636705118458e-06,8.273467219104655e-06,7.794261588656491e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-14-10000.dat,RidgeJohnsonSU,16,Lat-Rv,14,RS,True,9.066782878748609e-05,0.00022268382519791333,-0.11040057657625962,33.26827682404041,    ,9.690126098564572e-06,2.4344197822095347e-06,2.3206464843144156e-06,3.301442223286402e-06,4.600713003688572e-06,3.546931750577727e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RS-16-10000.dat,RidgeJohnsonSU,16,Lat-Rv,16,RS,False,2.369564069617458e-06,4.758750246336198e-05,0.6383204325888532,26.868346244529935,    ,2.0690274610670096e-06,1.7634327963822402e-06,1.7918154901782204e-06,1.6165225632025604e-06,1.6426350516537264e-06,1.527058466860389e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Lat-Rv-RSB-16-10000.dat,RidgeJohnsonSU,16,Lat-Rv,16,RS,True,3.82557882912379e-05,5.2323138479961094e-05,0.07866083917491347,134.3566050925557,    ,2.2763825696839187e-06,4.1673347629702095e-07,4.088892888957873e-07,4.6876483392630346e-07,6.833995639346914e-07,5.0781003978755e-07
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-6-10000.dat,RidgeJohnsonSU,16,Sob,6,DS,False,0.0019967281616951925,0.04032520724832332,-1.3687885563628668,7.49980262366059,    ,0.0017572568037135903,0.0029283055583476094,0.0033349820695564233,0.0022275692993175833,0.0019382610787579558,0.001832619641416221
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-8-10000.dat,RidgeJohnsonSU,16,Sob,8,DS,False,0.0006933248195855442,0.0056564315214390135,-0.7614640190668314,4.701072691327191,    ,0.0002464125045854104,0.00038038199891849615,0.0004148726325634085,0.00029753914046679595,0.00026695772811627887,0.00025430408552183236
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-10-10000.dat,RidgeJohnsonSU,16,Sob,10,DS,False,-0.00012755191971111285,0.0010302807298395026,-0.39973079269740447,3.508610616836333,    ,4.481108383306993e-05,6.857366361718733e-05,7.424913788574579e-05,5.3622008277648867e-05,4.789508361890434e-05,4.654671149108218e-05
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-12-10000.dat,RidgeJohnsonSU,16,Sob,12,DS,False,-0.00022589094219283262,0.00011925234734241778,-0.42094531343124025,3.8284558329433835,    ,5.2359113848264085e-06,7.523256937992132e-06,8.025033643607626e-06,6.164226817309682e-06,5.662180779775146e-06,5.4495963239347896e-06
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-14-10000.dat,RidgeJohnsonSU,16,Sob,14,DS,False,-3.5105823848136545e-05,1.703988461981124e-05,-0.37220899320872386,2.967113553767271,    ,7.420969675555015e-07,1.3036628791034022e-06,1.4475125457161155e-06,9.539073233200862e-07,8.415673239462169e-07,8.191786247147819e-07
RepsFixedparRQMC/RidgeJohnsonSU-16-Sob-DS-16-10000.dat,RidgeJohnsonSU,16,Sob,16,DS,False,-3.2197515019452714e-05,1.7604420258832563e-06,-0.25677178622766933,3.076601811316607,    ,7.757763762052598e-08,1.13492312917116e-07,1.2225752308666672e-07,9.237685924804206e-08,8.249537779952765e-08,8.031310941763434e-08
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-6-10000.dat,RidgeJohnsonSU,16,Sob-LMS,6,DS,False,0.0015959450724084153,0.029312742734252294,-1.3020752201841739,6.919188413479139,    ,0.0012770141160764184,0.00219431100126484,0.0025293841322309753,0.0016255755455637534,0.0013892415370407101,0.0013288860258685393
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-8-10000.dat,RidgeJohnsonSU,16,Sob-LMS,8,DS,False,0.0008888729517542993,0.005325050809496016,-1.206670418204688,8.792098611723999,    ,0.00023231404336331761,0.00036945975732544095,0.0004067919190197722,0.00028244188775542546,0.0002523153568477575,0.00024110849291757858
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-10-10000.dat,RidgeJohnsonSU,16,Sob-LMS,10,DS,False,-0.00016227641473453178,0.000841924132059606,-0.6547542162493445,5.266610053368697,    ,3.663173068084892e-05,5.4252954549458656e-05,5.8668399226275114e-05,4.313837060219063e-05,3.8979614427752106e-05,3.764537145743672e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-12-10000.dat,RidgeJohnsonSU,16,Sob-LMS,12,DS,False,-6.0840900771963645e-05,0.00014401160644188858,-0.348298816240204,3.4411928911339706,    ,6.265075808332334e-06,9.482428269443668e-06,1.0076218221869258e-05,7.534406533003426e-06,6.805172186467677e-06,6.5658702799212334e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-14-10000.dat,RidgeJohnsonSU,16,Sob-LMS,14,DS,False,-6.123537974935905e-06,2.7484488625171215e-05,-0.14971663206258667,3.0843011081881646,    ,1.1950152640291226e-06,1.7260951397056224e-06,1.8334446117860934e-06,1.4157041177451938e-06,1.2817333613551363e-06,1.2479883376549474e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-LMS-DS-16-10000.dat,RidgeJohnsonSU,16,Sob-LMS,16,DS,False,9.173532492822587e-06,3.246064538404736e-06,-0.15979680850973843,2.8498327548260765,    ,1.4121739449860278e-07,2.5338772691307937e-07,2.7601035829789706e-07,1.781125193430836e-07,1.539161646344132e-07,1.532680136344031e-07
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-6-10000.dat,RidgeJohnsonSU,16,Sob-NUS,6,NUS,False,0.0006177590205593304,0.0318634280147626,-1.634755524839712,9.442895703117825,    ,0.0013857480616319433,0.0021955933419560434,0.002523930054001938,0.001670768801570215,0.001484775489132871,0.0013777088727825026
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-8-10000.dat,RidgeJohnsonSU,16,Sob-NUS,8,NUS,False,-0.00037936536487082723,0.005410028531452883,-1.6381757304326285,21.23202057625953,    ,0.00023536254988236284,0.00032640751739167743,0.0003565308390191674,0.0002661875312095733,0.0002384836231658578,0.00022869757239200598
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-10-10000.dat,RidgeJohnsonSU,16,Sob-NUS,10,NUS,False,-0.00014493981125582864,0.0008682138807244216,-0.5951519668893707,4.207128423639907,    ,3.7769437145600856e-05,5.7874568415692175e-05,6.315535784058608e-05,4.436617997301272e-05,3.972483277588184e-05,3.812602485608216e-05
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-12-10000.dat,RidgeJohnsonSU,16,Sob-NUS,12,NUS,False,-0.00015806954335784127,0.00014530810664650686,-0.3153715742825674,3.3612634719581775,    ,6.342729747776785e-06,9.40319839797353e-06,1.0021098324209754e-05,7.4848331438979205e-06,6.655315868250178e-06,6.5125886079080235e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-14-10000.dat,RidgeJohnsonSU,16,Sob-NUS,14,NUS,False,-0.00013933258173780424,2.7843457910249097e-05,-0.13912552162492048,3.2890433879619345,    ,1.2299986948662913e-06,1.689781333378898e-06,1.7562549179103218e-06,1.4071868327167302e-06,1.3074338079136067e-06,1.2539826347444933e-06
RepsRanparRQMC/RidgeJohnsonSU-16-Sob-NUS-16-10000.dat,RidgeJohnsonSU,16,Sob-NUS,16,NUS,False,2.8560577205645355e-05,3.2888665089002305e-06,-0.14062163122041713,2.758978558365096,    ,1.438099026094601e-07,2.433394354876991e-07,2.674523397845191e-07,1.7991488768900015e-07,1.614527141649663e-07,1.5628814042072675e-07
RepsFixedparRQMC/RidgeJohnsonSU-32-Lat-RS-6-10000.dat,RidgeJohnsonSU,32,Lat,6,RS,False,-0.003975573550499461,0.059067892520073016,-1.2927416844947137,7.328611999137895,    ,0.0025839744250586057,0.0041170966601148835,0.004692583386279907,0.003064723427661354,0.002709320814226274,0.0025723606290029544
RepsFixedparRQMC/RidgeJohnsonSU-32-Lat-RSB-6-10000.dat,RidgeJohnsonSU,32,Lat,6,RS,True,-0.002430782777641353,0.0600288689208738,-1.1528730973398786,5.999693393293284,    ,0.002615859527558765,0.004281636520086187,0.004964140812830624,0.0032429880320748957,0.0028194117351029208,0.0026832765673115546
RepsFixedparRQMC/RidgeJohnsonSU-32-Lat-RS-8-10000.dat,RidgeJohnsonSU,32,Lat,8,RS,False,-0.0009225282003361741,0.013646474639627008,-0.5927173990791266,3.843789610661575,    ,0.0005941760426120246,0.0009271429044235887,0.001017439590485412,0.0007246823668661764,0.000651217044574449,0.000630320374688505
RepsFixedparRQMC/RidgeJohnsonSU-32-Lat-RSB-8-10000.dat,RidgeJohnsonSU,32,Lat,8,RS,True,-0.0012554649977044713,0.017430888279076105,-0.5641313542414869,3.6756091217313585,    ,0.0007594409001463787,0.0011897611818776183,0.001322331411641467,0.0009072025507570917,0.0008122178114751734,0.0007782166436113446
RepsFixedparRQMC/RidgeJohnsonSU-32-Lat-RS-10-10000.dat,RidgeJohnsonSU,32,Lat,10,RS,False,-0.00165109164973638,0.00291002783073037,-0.440176836076872,3.6221659676082933,    ,0.0001292490527980192,0.0001906481383077848,0.00020266437851922933,0.00015028196322327628,0.0001376446827303301,0.00013250699495831402
